Voor welk wasmiddelenmerk maakt Katrien De Vos reclame?;Bonux
Hoe heet de film waarin Dustin hofman de autistische broer van Tom Cruise speelt?;Rainman
welke letter staat op een azerty-klavier rechts van de letter ‘o’?;p
welke menselijk orgaan produceert gal?;Lever
Via welke E-weg passeer je zowel Maasmechelen, Lummen als in aarschot?;E314
Vul de spreuk uit de jaren ’80 aan: ‘Kernenergie, nee ..’?;Bedankt
Wie speelde in ‘The king’s speech’ de rol van George VI?;Firth
Welke dieren worden het vaakst besmet met de ziekte blauwtong?;Schapen
In welk liggen volgens ‘Heyken en de herkomst’ de roots van Barbara Sarafian’?;Armenië
Welke land gebruikt de internetextensie ‘bm’?;Bermuda
Hoe heet de vriendin van Tijl Uilenspiegel?;Nele
Welke Beatle bracht in 1971 de single ‘Imagine’ uit?;Lennon
In welke taal worden de meeste artikelen die in El Pais staan geschreven?;Spaans
Wie vormde jarenlang een circusduo met Adriaan?;Bassie
Wat is op een digitale klok het laatste cijfer om kwart voor negen ’s avonds?;5
Naast helium bestaat onze zon grotendeels uit ..?;Waterstof
Welke getal is, na zeven, het kleinst oneven veelvoud van zeven?;21
Welke Vlaamse stad was het decor van de één-reeks ‘De ridder’?;Gent
In welk land leefde Günter Grass de schrijver van ‘De blikken trommel’?;Duitsland
Hoeveel horden moeten de lopers op de 400 meter bedwingen?;10
Welk dier beet in ’Peter Pan’ de hand van van Kapitein Haak af?;Krokodil
Met welke Amerikaanse actrice was Chris Martin van Coldplay een tijdlang getrouwd?;Paltrow
Hoe noemt men een legering van koper en tin?;Brons
Van welk Afrikaans land was anwar Sadat in de jaren ’70 de president?;Egypte
Uit hoeveel tekens kan een Twitterbericht maximaal bestaan?;140
1800, 1900 of 2000? Johannes Brahms, Charles Dickens en Karl Marx?;1800
In welke bordspel spelen professor Plum en kolonel Mustard belangrijke rollen?;Cluedo
Welke 84 meter hoge toren staat in Diksmuide?;Ijzertoren
In welke maand eindigt de zomer?;September
in welk jaar ontdekte Colombus Amerika?;1492
In welke gebergte ontspringt de Rijn?;Alpen
Wie werd in 1941 de tweede vrouw van Leopold III?;Baels
Wat is de som van alle cijfers?;45
In hoeveel gebieden is Zuid-Amerika opgedeeld op een traditioneel Risk-spelbord?;Vier
Van welk weekblad is Ilse Beyers de hoofdredactrice?;Dag Allemaal
Welke typische kleur hebben de bloemblaadjes van de bosanemoon?;Wit
Waarvoor staat de letter ‘N’ in de afkorting NMBS?;Nationale
In welke wereldstad ben je als je het Louvre bezoekt?;Parijs
Met welke Belgische rederij, opgericht in 1873, konden mensen vanuit Antwerpen naar Amerika vertrekken?;Red Star Line
In 1973 had Demis Roussos een grote hit met het nummer ‘My friend the ..’?;Wind
Welke Dan schreef het boek ‘Het Bernini Mysterie’?;Brown
In de namen van hoeveel maanden komt de letter ‘a’ voor?;Vijf
Hoe wordt de verblijfplaats van een das genoemd?;Burcht
Welke Bill was in het Wilde Westen een crack in het schieten van Bizons?;Buffalo Bill
Welke stichtster van het Ballet van Vlaanderen overleed in de winter van 2014? Haar voornaam was Jeanne?;Brabants
Wie speelt in Thuis de rol van Femke de Grote?;Wellens
In welke wereldstad liggen de wijken Brooklyn en Queens?;New York
Wie is momenteel de gouverneur van de nationale bank van België?;Coene
Hoeveel hoeken heeft een pentagoon?;Vijf
Welke A.R. is een van de vier coaches in het derde seizoen van ‘The Voice van Vlaanderen’?;Axelle Red
Van welk Aziatisch land is Noor nog steeds de koningin?;Jordanië
In welke taal werd het boek Pippi langkous oorsprongelijk geschreven ?;Zweeds
Op welke specifieke manier kwam acteur Donald Madder aan zijn einde?;Auto-ongeval
Van wleke Vlaamse politieke partij is Peter Mertens  de voorzitter?;PVDA+
Van welk chemisch element is ‘NE’ het symbool?;Neon
In welk Europees land kan je in de Algarve op vakantie gaan?;Portugal
Welke rivier stroomt door Bagdad?;Tigris
Wat is de voornaam van de vader van Peter Vanvelthoven?;Louis
Welke radiozender maakte reclame met de slogan ‘Altijd dicht bij jou’?;Radio 2
in welke jaar vond in Nederland de grote watersnoodramp plaats?;1953
Welke Vlaamse zanger had een hit met het nummer ‘Vlaanderen boven’?;Van het Groenewoud
Wauters vs. Waes. In de buurt van welk Waals monument vond de finale van moderne vijfkamp plaats?;Leeuw van Waterloo
Van welke stad zijn Haren en Laken twee deelgemeenten?;Brussel
Welk getal is het viervoud van dertien?;52
Welke Brabantse politicus werd ook wel ‘Het Brabants trekpaard’ genoemd?;Dehaene
Hoeveel stellingen nagelde Maarten Luther op de deur van de slotkapel van Wittenberg?;95
In welk Aziatisch land was Ariel Sharon een tijdlang premier?;Israël
Van welk Duits automerk zijn de Passat en de Polo gekende modellen?;Volkswagen
Welk percentage past bij de breuk 3/5?;60
In welke gemente van het Brussels Hoofdstedelijk Gewest ligt het hoofdkwartier van de navo?;Brussel
Anton Geesink was een bekende Nederlandse sportman. In welke sport blonk hij uit?;Judo
Welke Oost-Vlaamse gemeente is onlosmakkelijk verbonden met mattentaartjes?;Geraardsbergen
Vul aan. Carl Orff componeerde ‘Carmina ..’?;Burana
Uit welke film komt de alom bekende zin ‘Life is like a box of chocolates’?;Forrest Gump
in welke seizoen vieren we het feest van Valentijn?;Winter
In welke stripreeks is Octaaf de Bolle ere-vicevoorzitter van turnclub ‘De spieren los’?;Samson
Welke kleur hadden de bollen die op elke Sis-kaart stonden afgebeeld?;Geel
Welke kleur heeft de neus van de patiënt in het midden van het Dokter Bibber-spel?;Rood
Welk stuk fruit zit verborgen in het woord ‘kampeerwagen’?;Peer
In welke West-Vlaamse gemente kan je zonnen op het naaktstrand?;Bredene
Wat zijn de clubkleuren van het Nederlandse PSV eindhoeven?;Rood en wit
welke Limburgse zangeres ontwierp in het voorjaar van 2014 een kledinglijn voor JBC?;Axelle Red
In welk jaar arriveerde Christoffel Colombus in Amerika?;1492
Welke Kaat schreef ‘Het schaamhaarboek’?;Bollen
Welke reep wordt gepromoot met de slogan ‘een stukje paradijs op aarde’?;Bounty
Hoe heet de dierentuin in Amsterdam?;Artis
Van welke groep is het top-100-nummer ‘A whiter shade of pale’?;Procul harum
Welke temperatuureenheid is ook een parfum?;Fahrenheit
Is het getal 444 deelbaar door 3?;Ja
Tot welke dierenklasse behoren kameleons en agamen?;Reptielen
Van welke consumentenorganisatie is Ivo Mechels het gezicht?;Test aankoop
Wat is  de voornaam van Rode Duivel en middenvelder Witsel?;Axel
Welke getal staat op een analoge klok recht tegenover het cijfer vijf?;11
Welk kwadraat van een natuurlijk getal ligt tussen 80 en 90?;81
Welke twee letters duidein in een IBAN-bankcode op het land Polen?;Pl
In welke maand vond de Russiche oktoberrevolutie plaats?;November
Welke adelijke titel mag Maurice lippens dragen?;Graaf
Lucas 18:9-14, in de parabel van de ‘Farizeeër en de …’?;Tollenaar
Welk astrologisch teken ligt tussen de vissen en de stier ?;Ram
Van welk land was Michel Platini van 1988 to 1992 de bondscoach?;Frankrijk
Wat is de voornaam van de café-uitbater in de televisiereeks: ‘Allo Allo’?;Réné
Wie legde begin vorig jaar de eef af als Amerikaans president?;Obama
Peter vanvelthoven is de burgemeester van Lommel. Wat was de voornaam van zijn vader?;Louis
Hoe wordt Karel de grote genoemd in Frankrijk?;Charlemagne
Welke letter staat op een azerty-klavier rechts van de letter ‘j’?;K
Welke muzieknoot wordt door muzikanten benoemd met de letter ‘C’?;Do
Welke italiaanse warme broodjes bestaan ook in de vorm van stickers met voetballers op?;Panini
Van welke Vlaamse provincie is Hasselt de hoofdstad?;Limburg
Hoeveel provincies telt België?;Tien
De zwarte weduwe en de tarantula zijn.. ?;Spinnen
Wat is de voornaam van commissaris Witse?;Werenfried
Wat is volgens een enquête van ‘Cock’s fresh’ het populairste broodbeleg in België?;Préparé
Met welk getal moet je 26 vermenigvuldigen om 52 te bekomen?;2
Cryptogram. Welke noot is in Spanje de zon?;Sol
Welke weekdag wordt door duitssprekende mensen ‘Mittwoch’ genoemd?;Woensdag
Van welke grootheid is de ohm de eenheid?;Weerstand
Met welk letterwoord wordt de Openbare Vlaamse Afvalstoffenmaatschappij aangeduid?;OVAM
Hoe heet het Afrikaans land Goudkust tegenwoordig?;Ghana
Wie tekende de stripverhalen ‘De juwelen van Bianca Castafiore’ en ‘De zwarte rotsen’?;Hergé
In welke Vlaamse stad ligt de Topsporthal Vlaanderen?;Gent
Met welk jaartal associëren we ‘Leuven Vlaams’?;1968
Welke Vlaamse zanger had een hit met het nummer ‘Je veux d’ l’amour’?;Van het Groenewoud
In welk land liggen volgens ‘Heylen en de herkomst’ de roots van Tatiana silva?;Kaapverdië
Van welk land is Islamabad de hoofdstad?;Pakistan
Willliam
Welke ex-spoorbaas schreef het boek ‘Dwarsligger’?;Descheemaecker
Welke Belgische singer-songwriter heet in het echte leven Paul van Haver?;Stromae
Hoe heet het Italiaans eiland waar Afrikaanse vluchtelingen aanspoelen na een gevaarlijke reis in een gammel bootje?;Lampedusa
Welke Britse stad heeft een luchthaven met als drieletterige code ‘LHR’?;Londen
Welk dier heet in het Frans ‘chameau’?;Kameel
Welke popartiest wordt ook aangesproken als ‘His Royal Badness’?;Prince
Welk land organiseerde in 2002 het Eurovisiesongfestival in Tallinn?;Estland
Welk maand wordt ook de rozenkransmaand genoemd?;Oktober
Hoe heet de bekende oom van acteur Dimitri leue?;Borgmans
Van welke Vlaamse politieke partij is Peter Mertens de voorzitter?;PVDA+
Wat is de voornaam van de jongere broer van Vincent Van Gogh?;Theo
Welke nationaliteit heeft de beroepsrenner Peter Sagan?;Slovaakse
Hoeveel pond past er in 8 kilogram?;16
Hoe heet de boekenreeks van Pascale Naessens?;Puur genieten
Wat is het kwadraat van een kwart van zestien?;16
Welke taal wordt door de brandweermannen van Aken gesproken?;Duits
Hoe heet de oudste broer van prinses Astrid?;Filip
Hoeveel onbepaalde lidwoorden bestaan er in het Frans?;2
In welke Vlaams provincie ligt het pretpark bobbejaanland?;Antwerpen
Wie componeerde halverwege de negentiende eeuw de opera ‘Der Ring des Nibelungen’?;Wagner
In welke Vlaamse stad is zangeres Trixie Whitley in 1987 geboren?;Gent
Welke grote rivier snijdt Hongarije van noord naar zuid door?;Donau
In welke Nederlandse stad is het Internationaal Gerechtshof gevestigd?;Den haag
In welke seizoen vieren we in Vlaanderen Sinterklaas?;Herfst
Uit hoeveel letters bestaat de naam van de planeet waarop we wonen?;5
Welke peter schreef het boek ‘Gids voor succesvol opvoeden’?;Adriaenssens
Welke popartiest werd in 1958 in Minneapolis geboren als Prince Rogers Nelson?;Prince
Welke letter is de internationale landcode voor cubaanse voertuigen?;C
Welke Harry schreef het boek ‘De ontdekking van de hemel’?;Mullisch
Uit welk taal lenen we het woord ‘Glüwein’?;Duits
Welk scheikundig product wordt meestal gebruikt om zwembaden te ontsmetten?;Chloor
Vul de volkswijsheid aan: ‘na regen komt …’?;Zonneschijn
Welk instrument gebruikte de rattenvanger van Hamelen om de ratten te lokken?;Fluit
Van welke nationale voetbalploeg is Yves Leterme een fervent supporter?;Standard Luik
In welk Amerikaans land werd Frida Khalo geboren?;Mexico
Wie zong de titelsong van de James Bond-Film ‘Skyfall’?;Adelle
In welke duitse stad werden in 1972 de Olympische Spelen door een aanslag opgeschrikt?;München
In welke Vlaamse stad wordt het Cactusfestival georganiseerd?;Brugge
Hoeveel vierkante meter is de oppervlakte van een ruit met diagonalen van 6 en 7 meter?;21
Welke cijfer staat op een gsm tussen de drie en de negen?;6
In welke Italiaanse stad ligt de luchthaven Leonardo Da Vinci?;Rome
In welke Antwerpse stad trok in de zomer van 2014 de Hanswijkprocessie door de straten?;Mechelen
Wie regisseerde in 2013 de film ‘Marina’ met Matteo Simoni in de hoofdrol?;Coninx
Op welke specifieke manier overleed Janis Joplin?;Overdosis
wie speelde in Rundskop de rol van Jacky Vanmarsenille?;Schoenaerts
Welke vogel zit verborgen in het woord ‘bootpassagier’?;Gier
Hoeveel A4 bladen passen precies op een A3 blad?;2
Wat is de voornaam van een van onze belangrijkste Vlaamse schilders borremans?;Michaël
Wie regisseerde in 1993 de topfilm ‘Schindler’s List’?;Spielberg
Uit hoeveel staties bestaat een Christelijke kruisweg?;14
Welke nationaliteit had Peyo, de tekenaar van de smurfen?;Belg
Met welk letterwoord duidt men de Europese ruimtevaartorganisatie aan?;Esa
Wat is het superlatief van het bijvoeglijk naamwoord ‘goed’?;Beste
Hoeveel kleuren heeft de Franse vlag?;3
Welk stuk fruit eet je als er een ‘Boskoop’ op je bord ligt?;Appel
Pol van den Driessche is nu lid van N-VA van welke partij kwam hij in 2011 overgelopen?;CD&V
In welke Limburgse stad werd Axelle Red in 1968 geboren?;Hasselt
Wat is de enige rivier die aan de belgische kust in de noordzee stroomt?;Ijzer
Welke Vlaamse krant maakte reclame met de slogan ‘Gebeten om te weten’?;De Morgen
Welke zender zond in 2013 het programma ‘topstarter’ uit?;Één
Van welke popgroep was Mark Knopfler de zanger?;Dire straits
Hoe heet de allerbeste vriend van Tijl uilenspiegel?;Lamme Goedzak
Van welk Frans automerk zijn de Saxo en de Picasso gekende modellen?;Citroën
Welke lieven presenteert het Canvas-programma ‘Reyers laat’?;Van Gils
Wat is de naam van de Waalse zusterpartij van CD&V?;CDH
Welke letter staat op een azerty-toetsenbord tussen de letter ‘z’ en de letter ‘r’?;E
500 gedeeld door een half is …’?;1000
In welke maand eindigt de lente?;Juni
Hoeveel snaren heeft een balalaika?;Drie
led zeppelin had in 1971 een hit met het nummer ‘Stairway to …’?;heaven
welke vinger gebruik je voor de letter ‘m’ las je met tien vingers typt?;pink
welke vrucht valt in een spreekwoord niet ver van de boom?;Appel
Hoe wordt het Russische parlement genoemd?;Doema
Wat is op een digitale klok het laatste cijfer om tien over acht ’s avonds?;0
In welke maand van 2013 overleed Nelson mandela in Zuid-Afrika?;December
Hoe heet de provinciehoofdstad van Waals-Brabant?;Waver
Wat zeggen Nederlanders tegen een ‘croque monsieur’?;Tosti
Welke Vlaamse zanger had in 1989 een hit met het nummer ‘Op het zeildoek van de botsauto’s’?;Belcanto
Wie schreef vele jaren geleden het werk ‘Commentarii de bello Gallico’?;Caesar
Wat is de familienaam van de Amerikaanse zangeres Beyoncé?;Knowles
Het boek was een echte klepper, net als Moby Dick zelf. Maar welk dier was Moby Dick?;Walvis
In welk Zuid-Europees land is Rossi de meest voorkomende familienaam?;Italië
Hoeveel minuten verstrijken er tussen tien voor elf en kwart over elf?;25
Wat is de naam van de Waalse zusterpartij van SP.A?;PS
Wat was de wereldlijke naam van de paus die op 28 februari 2013 aftrad?;Jozef
In welke stripreeks is Rataplan de hond?;Lucky Luke
Hoe heet de Formule 1-piloot die sinds eind 2013 in coma ligt?;Schumacher
Welk programma vervangt sinds september 2012 op Radio 1 het legendarische ‘Peeters en Pichal’?;Hautekiet
Cryptogram. Welk deel van het been is altijd alleen?;Enkel
Bij welke Olympische discipline is het risico op aambeien het grootst?;Gewichtheffen
Wie speelde n de één-reeks Salamander de rol van hoofdinspecteur Paul Gerardi?;Peeters
Welke televisiefiguur vormde enkele jaren lang een koppel met Maya Detiège?;Dusauchoit
In welke stad werd de fictiereeks ‘Salamander’ opgenomen?;Brussel
Welke Belgische stad heeft een luchthaven met als drieletterige code ‘CRL’?;Charleroi
In welke stripreeks verscheen het album ‘De zwarte heuvels’?;Lucky Luke
Welk land werd op 1 juli 2013 lid van de Europese Unie?;Kroatië
welke Australische luchthaven heeft een luchthaven met als drietletterige code ‘ADL’?;adelaide
in welke maand eindigt de winter?;Maart
De taart is voor een kwart op, ze is voor … procent op?;25
De inzamelactie van Q-music heet ‘Meneer …’?;Konijn
Welke kleur hebben de zetels in de kamer van Volksvertegenwoordigers?;Groen
In welke Vlaamse stad liggen het graaf van Vlaanderenplein en het Woodrow Wilsonplein?;Gent
Hoeveel weken duurt de kerstvakantie voor schoolgaande studenten?;2
Uit welke fictiereeks kwam de oneliner: ‘Da meen dje nie’?;De Ronde
Van welk land is de wapenspreuk ‘Je maintiendrai’?;Nederland
Welk kwadraat van een natuurlijk getal ligt tussen 20 en 30?;25
Wat is volgens Wikipedia het beroep van Ward Ruyslinck?;Schrijver
De inwoners van welke Vlaamse stad worden stroppendragers genoemd?;Gent
In welk kaasland moet je zijn als je verse, authentieke mozzarella wil kopen?;Italië
Strips. Aan welke groente kan Popeye niet weerstaan?;Spinazie
Bier. Welk dier komt voor in het logo van Jupiler?;Stier
Welk VTM-nieuwsanker werd in 1967 in Geetbets geboren?;Wauters
Welke getal is het kleinste gemeenschappelijke veelvoud van twee, drie en vier?(Enkel een cijfer);12
Op welke specifieke manier kwam Buddy Holly aan zijn einde?;Vliegtuigongeval
Welk onderdeel van een geweer bestaat uit dezelfde letters als ‘polo’?;Loop
Welke stripreeks speelt zich af rond het kasteel van het Vlaams-Brabantse Horst?;Rode Ridder
Welke feestdag wordt in Nederland op de derde dinsdag van september gevierd?;Prinsjesdag
Hoeveel euromunten heb je minstens nodig om 7,25 euro gepast te betalen?;6
Welke nationaliteit had toptenniser Mats Wilander?;Zweedse
Johannes kepler is de uitvinder van de telescoop. Wat is zijn moedertaal?;Duits
Welke Clara speelt de hoofdrol in de één-reeks ‘De Ridder’?;Cleymans
Welke politieke partij werd in 1979 opgericht door pater Luc Versteylen?;Agalev
Welk woord maak je met de dertiende, de vijftiende en de twaalfde letter van het alfabet?;Mol
Wie componeerde de opera ‘Carmen’?;Georges Bizet
Hoe heet de sport waarbij geweerschieten en langlaufen gecombineerd worden?;Biatlon
Wie won in 2013 de eerste editie van het VTM-programma ‘De grote sprong’?;Dexters
Welke Wim speelde in de televisiereeks ‘Het Eiland’ de rol van Frankie Loosveld?;Opbrouck
Uit welk tv-programma komt de zin ‘Ik dacht dat je het nooit ging vragen’?;Mag ik u kussen?;In welk Europees land wordt Tuborg gebrouwen?;Denemarken
Met welke plantensoort voeden reuzenpanda’s zich meestal?;Bamboe
Welke winkelketen verkoopt producten onder de naam ‘365’?;Delhaize
Wie regisseerde in 1994 de topfilm ‘Pulp Fiction’?;Tarantino
Geef een ander woord voor een koprol in de lucht?;Salto
Op welke zender presenteert Siska Schoeters de popquiz Olalala?;Canvas
in welke maand van het jaar 1980 werd John Lennon doodgeschoten?;December
Welke typische kleur hebben de busjes van de nieuwkuisfirma ‘Mireille’?;Rood
Welke popgroep had een kanjer van een hit met ‘Hotel California’?;The Eagles
In welke Limburgse gemeente ligt het cultuurcentrum Dommelhof?;Neerpelt
In welk land wordt jaarlijks de Nobelprijs voor Geneeskunde uitgereikt?;Zweden
In welke Vlaamse provincie ligt de Oude Kwaremont?;In een Nederlandse reclamespot zei men destijds ‘even Apeldoorn …’?;Bellen
In welke Vlaamse stad kan je shoppen in de Sint-Jakobsstraat en in de Steenstraat?;Brugge
De eindstreep in de Waalse Pijl ligt op de muur van …?;Hoei
Welke Britse zanger heet eigenlijk Gordon Sumner?;Sting
Hoeveel hoeken heeft een tetragoon?;4
Hoeveel Lottoballen zitten in de lottotrommel?;45
Auto’s die zowel op een elektromotor als op de verbrandingsmotor rijden, noemen we ..?;Hybride
Hoeveel ogen staan er op de onderkant van een dobbelsteen waarmee een ‘drie’ gegooid werd?;Vier
Voor welke partij was Karel Pinxten minister van Landverdediging in de Federale regering?;CVP
Welke komische Wouter nam en sabbatjaar in het Zuid-Afrikaanse Plettenberg?;Deprez
welke letter staat in het alfabet vier plaatsen achter de letter ‘g’?;k
in welke Vlaamse provincie ligt de gemeente Heist-op-den-Berg?;Antwerpen
Welke getal is negen minder dan het dubbel van 15?;21
Hoeveel ledematen hebben Arjen en Nolan samen?;8
Welk woord is het bijvoeglijk naamwoord in de zin ‘Esther gaf de gouden ring aan Hans’?;Gouden
Hoeveel snaren heeft een ukelele?;4
Welke letter is de internationale landcode voor Spaanse voertuigen?;E
Hoe wordt in de Kerk een mouwloos opperkleed genoemd?;Kazuifel
In welke stripreeks verscheen het album ‘De boze boomzalver’?;Suske en wiske
Wie speelde in de één-reeks ‘In Vlaamse Velden’ de rol van mevrouw Virgenie Boesmans?;Sarafian
Hoeveel dagen duurt de vastenperiode die aan Pasen vooraf gaat?;40
Op welke planeet landde in 2004 de ruimterobot ‘Spirit’?;Mars
Hoe wordt de negende maand van de Islamitische maankalender genoemd?;Ramadan
In welke Scandinavische stad begon in april 2012 het proces van de massamoordenaar Anders Breivik?;Oslo
In welk land kan je de stad Fukushima bezoeken?;In welke stripreeks verscheen het album ‘de zingende aap’?;Jommeke
Wie presenteert het één-programma ‘Twee tot de zesde macht’?;De Pauw
In welk land kom je terecht als je vanuit Spanje de Pyreneeën oversteekt?;Frankrijk
Hoe heet de Kathedraal van Gent?;Sint-Baafs
Welke Martine presenteerde jarenlang het één-programma ‘de rode loper’?;Prenen
Wat is de naam van de boze tovenaar uit het sprookje van Aladdin?;Jahfar
In welk jaar overleed Jan Hoet?;2014
Uit hoeveel staties bestaat de kruisweg die in onze Kerken staat?;Veertien
In welk West-Vlaamse gemeente staat de Ijzertoren?;Diksmuide
Welk gereedschap heet in het Frans ‘tournevis’?;Schroevendraaier
Wie stond met het nummer ‘Sultans of swing’ op de 38ste plaats in de 1000 klassiekers van Radio 2?;Dire Straits
Welke Vlaamse zanger schreef het nummer ‘Walter, ballade van een goudvis’?;De Wilde
Welke CD&V-politicus werd ook wel de Loodgieter van de Wetstraat genoemd?;Dehaene
Welke Midas schreef het boek ‘De kleinste verlossing of de lust van ontlasten’ over stoelgang?;Dekkers
Aan welk heiligenteken herken je de pelgrims die onderweg zijn naar Compostela?;Sint-Jacobsschelp
In welke Vlaamse stad wind je de wijken Seefhoek en Statiekwartier?;Antwerpen
Van welke provinciehoofdstad begint het postnummer met het cijfer 2?;Antwerpen
In welke stripreeks duikt Kolonel Sponsz af en toe op?;Kuifje
Welk bond organiseert om de vier jaar het WK-voetbal?;FIFA
Wat eet je als je ‘gazpacho’ eet?;Soep
Wie tekende de stripverhalen ‘De ooievaar van Begonia’ en ‘De zeven snuifdozen’?;Nys
Welke Vlaamse striptekenaar is de geestelijke vader van ‘Jommeke’?;Nijs
In welke provincie is Fientje Moerman geboren en getogen?;Oost-Vlaanderen
In juli 2014 overleed Piet Van Eeckhaut. Wat was zijn beroep?;Advocaat
Wat is het gemiddelde van de getallen 4,6 en 8?;6
Wat is de voornaam van de zingende dochter van Serge Gainsbourg en Jane Birkin?;Charlotte
Hoeveel letters telt de naam van het groeiend lichaamsdeel van Pinokkio?;4
Hoeveel euromunten heb je minstens nodig om 5,35 gepast te betalen?;6
Van welke Amerikaanse groep was Brian Wilson de zanger?;The beach boys
welke liturgische kleur gebruikt de Kerk op dagen die in het teken van de hoop staan?;Groen
Hoe noem je de toren van een Moskee?;Minaret
Wie presenteerde op VTM de quiz ‘Waagstuk’?;Appermont
In welke Italiaanse stad kan je het Uffizi-museum bezoeken?;Firenze
Welk getal is het gemeenschappelijk veelvoud van twee, vijf en tien?(Enkel een cijfer);10
Welk grondvlak heeft een kubus?;Vierhoek
Van welke provinciehoofdstad begint het postnummer met het cijfer 9?;Gent
Met welke munt betaalt men in Rusland?;Roebel
Hoeveel graden meet een rechte hoek?;90
In welk jaar overleed moordenaar Andras Pandy?;2013
In welke stad ligt de Bourlaschouwburg?;Antwerpen
In welke Franse stad speelt de Dinseytekenfilm ‘The Hunchback of Notre Dame’ uit 1996 zich af?;Parijs
In 1998 werd Dominique Monami Belgisch sportvrouw van het jaar. In welke discipline?;Tennis
In welke jaar zong de Titanic naar de bodem van de Atlantische oceaan?;1912
In welk land lopen de rivieren de Douro, de Minho en de Taag?;Portugal
Oranje en groen. Wat is de derde kleur van de Ierse vlag?;Wit
Welke Europese hoofdstad ligt het dichts bij Lissabon?;Madrid
in Vlaamse Velden’ was een reeks die één uitzond op welke dag?;Zondag
Hoe heet de zus van Filip Joos die op Radio 1 het programma Joos presenteerde?;Ruth
Welke striptekenaar is verantwoordelijk voor de reeks ‘Bakelandt’?;Leemans
Welke Amerikaanse zanger had zowel in 1961 als in 1981 een hit met het nummer ‘Are you lonesome Tonight’?;Presley
Welk getal is, na dertien, het kleinste oneven veelvoud van dertien?;39
Wat is de nationaliteit van de beroepsrenner Jogn Degencolb?;Duits
Welk specifiek fruit vind je in de regio Hoeilaart, Overijse, Tervuren en Huldenbreg?;Druiven
In welke maand van 2014 deed konink Juan Carlos afstand van de Spaanse troon?;Juni
Welke maand ligt net als mei volledig in de lente?;April
Van welk Frans automerk zijn de Nemo en de Jumper gekende modellen?;Citroën
wat is volgens een onderzoek het eerste dat een lottowinnaar koopt?;Wasmachine
In welk buurland is De Jong de meest voorkomende familienaam?;Nederland
In welk Europees land werden de Fyra-treinen gebouwd?;Italië
In welke Nederlandse stad in de regeringszetel gevestigd?;Den Haag
Welke sprookjesfiguur wordt ook wel ‘Cinderella’ genoemd?;Assepoester
Geef de naam van de meest noordelijk gelegen Baltische staat?;Estland
In welk Europees land is ‘sachertorte’ een gekende specialiteit?;Oostenrijk
Welke Vlaamse krant maakt reclame met de slogan ‘Een open geest beleeft meer’?;De Morgen
In welk Europees land wordt de rittenwedstrijd Tirreno Adriatico elk voorjaar gereden?;Italië
In welk land ligt de hoofdzetel van Carrefour?;Frankrijk
Wat is de voornaam van de baby van Kate en William?;George
Cryptogram. Welk schaakstuk heeft manen?;Paard
Welke twee letters duiden in een IBAN-bankcode op het land NL?;NL
Welke tv-reeks speelde zich af op de luchtmachtbasis van Koksijde?;Windkracht 10
Hoeveel letters telt de voornaam van de sprookjesbroer van Grietje?;4
Welk land werd in juli 2014 wereldkampioen voetbal?;Duitsland
Was het ’70, ’80 of ’90. Oscars voor ‘Forrest Gump’ en ‘the English Patient’?;90
Welke graansoort wordt meestal gebruikt om pilsbieren te brouwen?;Gerst
Op wiens leven is de film Marina van Stijn Coninc gebasseerd?;Granata
Welk nationaal elftal wordt in de pers ook wel ‘Squadra Azzurri’ genoemd?;Italiaanse
Hoeveel is het kwadraat van dertien?;169
Met welke munt betaalde men in Spanje voor de invoering van de euro?;Peseta
In hoeveel gewesten is ons land opgedeeld?;Drie
Hoe vaak won Fabian Cancellara de Ronde van Vlaanderen?;3
Welke Enzo speelde in de jaren ‘70 en ’80 meer dan 80 interlands voor de Rode Duivels?;Scifo
Hoe wordt het Israëlische parlement genoemd?;Knesset
Hoe heet het restaurant dat Geert Van Hecke in Brugge uitbaat?;De karmeliet
In welk continent ligt de stad Timboektoe?;Afrika
Welk soort dier is Donald Duck?;Eend
Wat is de omtrek van een vierkant als je weet dat elke zijde 8 centimeter lang is?;32
In welke stad ligt de hoofdzetel van de krant Le figaro?;Parijs
Wie schreef het boek: Tirza?;Grunberg
Welke nationaliteit had Hergé, de tekenaar van de Kuifje-albums?;Belg
Welke Ben speelde de rol van computeringenieur in de film ‘Paycheck’?;Affleck
Hoeveel vakjes heeft een schaakbord?;64
Welke typische kleur hebben de bloemblaadjes van de bosanemoon?;Wit
Voor welke Waalse partij is Olvie maingain de voorzitter?;FDF
In welke deelgemeente van Brussel ligt het militair hospitaal?;Neder-Over-Heembeek
Welke Vlaamse actrice speelde in Van vlees en bloed de rol van Liliane Verstappen?;Eggers
Welke kleur heeft het vogeltje op het logo van Twitter?;Blauw
welke Amerikaanse kunstenaar maakte in de jaren 60 een ‘Campbell’s Soup Can-reeks’? We zoeken de familienaam.;warhol
In welke Vlaamse stad wordt het muziekfestival ‘Laundry Day’ georganiseerd?;Antwerpen
Hoeveel oren heeft de pot van Keizer Karel de je in de gemeente Olen nog kan bewonderen?;3
In welk Oost-Vlaamse gemeente lag de Boel-scheepswerf?;Temse
Wat is de voornaam van schrijfster De Coster?;Saskia
In welke Belgische stad werd de actrice audrey hepburn in 1929 geboren?;Brussel
Wat is de som van je duimen, pinken , oren en voeten?;8
Welk automerk bracht de modellen Picanto en Venga op de marrkt?;Kia
